lat,lon,name
40.815887,72.73892,33-sonli umumiy o'rta ta'lim maktabi
40.696,72.56506,34-sonli umumiy o'rta ta'lim maktabi
40.79176,72.677826,41-sonli umumiy o'rta ta'lim maktabi
40.765774,72.71343,42-sonli umumiy o'rta ta'lim maktabi
40.72509,72.64222,2-sonli umumiy o'rta ta'lim maktabi
40.62671,72.71695,44-sonli umumiy o'rta ta'lim maktabi
40.72252,72.622284,45-sonli umumiy o'rta ta'lim maktabi
40.730476,72.57753,46-sonli umumiy o'rta ta'lim maktabi
40.81447,72.745316,50-sonli umumiy o'rta ta'lim maktabi
40.718544,72.646255,17-sonli ixtisoslashtirilgan davlat umumta’lim maktabi
40.745304,72.60908,21-sonli umumiy o'rta ta'lim maktabi
40.819096,72.74471,31-sonli umumiy o'rta ta'lim maktabi
40.7112,72.64969,5-sonli umumiy o'rta ta'lim maktabi
40.727535,72.70052,1-sonli ixtisoslashtirilgan davlat umumta’lim maktabi
40.823063,72.7432,7-sonli ayrim fanlar chuqur o‘qitiladigan sinflari mavjud umumiy o‘rta ta’lim maktabi
40.71868133544922,72.64651489257812,"17-DIMI,Jalaquduq,Andijan"
40.801697,72.64227,51-sonli umumiy o'rta ta'lim maktabi
40.649464,72.75734,43-sonli umumiy o'rta ta'lim maktabi
40.906715,72.24378,2-sonli umumiy o'rta ta'lim maktabi
40.88339,72.25066,3-sonli umumiy o'rta ta'lim maktabi
40.898346,72.228584,4-sonli umumiy o'rta ta'lim maktabi
40.890663,72.28016,6-sonli umumiy o'rta ta'lim maktabi
40.898296,72.31469,7-sonli umumiy o'rta ta'lim maktabi
40.866173,72.24284,9-sonli umumiy o‘rta ta'lim maktabi
40.890415,72.17595,10-sonli umumiy o'rta ta'lim maktabi
40.881996,72.19515,11-sonli umumiy o'rta ta'lim maktabi
40.883137,72.20606,12-sonli umumiy o'rta ta'lim maktabi
40.862507,72.18694,13-sonli umumiy o'rta ta'lim maktabi
40.85959,72.17317,14-sonli umumiy o‘rta ta’lim maktabi
40.90824,72.1485,15-sonli umumiy o'rta ta'lim maktabi
40.9245,72.25409,17-sonli umumiy o'rta ta'lim maktabi
40.945354,72.26979,18-sonli umumiy o'rta ta'lim maktabi
40.973984,72.2191,57-sonli ayrim fanlar chuqur o‘qitiladigan sinflari mavjud umumiy o‘rta ta’lim maktabi
